LIMS_ID,Service_ID,Service_Name,Table_ID
2,GM074,GM074-# Lissencephaly gene panel NGS,2_GM074
2,GM076,GM076-# Lynch syndrome (MLH1  MSH2  EPCAM)deletion/duplication analysis MLPA,2_GM076
2,GM077,GM077-# Lynch Syndrome gene panel - NGS NGS,2_GM077
2,GM079,GM079-# Marfan syndrome (FBN1) gene analysis NGS,2_GM079
2,GM080,GM080-# Marfan syndrome (FBN1)deletion/duplication analysis MLPA,2_GM080
2,GM081,GM081-# Maturity-Onset Diabetes of the Young (MODY) & neonatal diabetes gene panel NGS,2_GM081
2,GM082,GM082-# MDS prognostication and risk stratification gene panel NGS,2_GM082
2,GM083,GM083-# MDS-AML Familial gene panel NGS,2_GM083
2,GM084,GM084-# MDS-AML Familial gene panel-reflex MLPA,2_GM084
2,GM085,GM085-# Methylmalonic aciduria (MMA) gene panel NGS,2_GM085
2,GM086,GM086-# Microcephaly gene panel NGS,2_GM086
2,GM087,GM087-# MPN prognostication and risk stratification panel NGS,2_GM087
2,GM090,GM090-# Muscular dystrophy& congenital myopathy gene panel NGS,2_GM090
2,GM092,GM092-# Myotonia congenita gene panel NGS,2_GM092
2,GM093,GM093-# Neurofibromatosis type 1 (NF1) gene analysis NGS,2_GM093
2,GM094,GM094-# Neurofibromatosis type 2 (NF2) deletion/duplication analysis MLPA,2_GM094
2,GM095,GM095-# Neurofibromatosis type 2 (NF2) gene analysis NGS,2_GM095
2,GM096,GM096-# NF1deletion/duplication analysis MLPA,2_GM096
2,GM097,GM097-# Niemann Pick disease (NPC1  NPC2  SMPD1)deletion/duplication analysis MLPA,2_GM097
2,GM098,GM098-# Noonan syndrome gene panel NGS,2_GM098
2,GM099,GM099-# NOTCH3 (CADASIL)gene analysis -2exons (2 & 3) Sanger,2_GM099
2,GM1,GM1-# GM1 GANGLIOSIDOSIS  QUANTITATIVE,2_GM1
2,GM100,GM100-# Oculocutaneous albinism gene panel NGS,2_GM100
2,GM101,GM101-# Organic acidemia gene panel NGS,2_GM101
2,GM102,GM102-# Osteogenesis imperfecta gene panel NGS,2_GM102
2,GM103,GM103-# Osteopetrosis gene panel NGS,2_GM103
2,GM104,GM104-# PDGFRA gene analysis - 3 exons (12  14  18) Sanger,2_GM104
2,GM105,GM105-# Polycystic kidney disease (PKHD1) deficiency deletion/duplication analysis MLPA,2_GM105
2,GM106,GM106-# Polycystic kidney disease gene panel (ARPKD: PKHD1/ADPKD:  PKD1& PKD2) NGS,2_GM106
2,GM107,GM107-# Primary immunodeficiency gene panel NGS,2_GM107
2,GM108,GM108-# Propionic acidemia (PCCA) deficiency deletion/duplication analysis MLPA,2_GM108
2,GM109,GM109-# Protein S deficiency (PROS1 gene deletion/duplication analysis ) MLPA,2_GM109
2,GM112,GM112-# Rett Syndrome (MECP2)deletion/duplication analysis MLPA *#,2_GM112
2,GM114,GM114-# ROS1 IHC analysis IHC *#,2_GM114
2,GM116,GM116-# Sideroblastic anaemia gene panel NGS *#,2_GM116
2,GM117,GM117-# Skeletal dysplasia gene panel NGS *#,2_GM117
2,GM118,GM118-# Spinal Muscular Atrophy (SMN1/SMN2)deletion/duplication analysis MLPA *#,2_GM118
2,GM119,GM119-# TSC1 & TSC2 gene analysis NGS *#,2_GM119
2,GM121,GM121-# Whole Mitochondrial Genome Sequencing,2_GM121
2,GM123,GM123-# Xeroderma pigmentosum gene panel NGS *#,2_GM123
2,GM124,GM124-# Congenital adrenal hyperplasia CYP21A2 (21-0H) combo - sequencing and deletion/duplication analysis,2_GM124
2,GM125,GM125-# Beta thalassemia (HBB) deletion/duplication analysis,2_GM125
2,GM2,GM2-# GM2 GANGLIOSID OSIS  QUANTITATIVE BLOOD; TAY SACHS AND SANDHOFF DISEASE Enzyme Assay,2_GM2
2,GONOS,GONOS-
GONOCOCCI SMEAR
,2_GONOS
2,GROUP ,GROUP -BLOOD GROUP & TYPE (Tube method),2_GROUP 
2,GS001,GS001-# 5Fluorouracil (5FU) Assay Sequencing,2_GS001
2,GS002,GS002-# AMYOTROPHIC LATERAL SCLEROSIS (SOD1) BY NEXT GENERATION SEQUENCING Next Generation Sequencing,2_GS002
2,GS003,GS003-# Bacterial identification (16s RNA)  NGS,2_GS003
2,GS008,GS008-# BRCA 1&2 Next Generation Sequencing,2_GS008
2,GS009,GS009-# CAH (CONGENITAL ADRENAL HYPERPLASIA) 11 MUTATIONS -,2_GS009
2,GS011,GS011-# CEBPA MUTATION STUDY Sequencing,2_GS011
2,GS012,GS012-# CJD (CREUTZFELD JACOB DISEASE) MUTATION ASSAY Sequencing,2_GS012
2,GS013,GS013-# cKIT & PDGFR (GASTROINTESTINAL STROMAL TUMORS) Sequencing,2_GS013
2,GS014,GS014-# Clopidogrel Resistance Assay Sequencing,2_GS014
2,GS016,GS016-# CYP2D6 (CYTOCHROME P450 2D6) ALLELES Sequencing,2_GS016
2,GS017,GS017-# Cystic Fibrosis (Common Mutation - Delta508) ,2_GS017
2,GS018,GS018-# DMD (Duchenne Muscular Dystrophy) 26 exons Sequencing,2_GS018
2,GS019,GS019-# DMD DUCHENNE MUSCULAR DYSTROPHY- SEQUENCING Next Generation Sequencing,2_GS019
2,GS021,GS021-# DYT1 Dystonia Sequencing,2_GS021
2,GS022,GS022-# DYT11 (MYOCLONIC DYSTONIA) SGCE GENE MUTATION ANALYSIS Sequencing,2_GS022
2,GS023,GS023-# EGFR by NGS Next Generation Sequencing,2_GS023
2,GS026,GS026-# FLT3 MUTATION,2_GS026
2,GS028,GS028-# GLYCOGEN STORAGE DISEASE PANEL BY NEXT GENERATION SEQUENCING Next Generation Sequencing,2_GS028
2,GS029,GS029-# HBV GENOTYPING Sequencing,2_GS029
2,GS031,GS031-# Hemochromatosis (HFE gene) Mutation Analysis (2 common mutations) by Sanger Sequencing Sequencing,2_GS031
2,GS032,GS032-# HEREDITARY FRUCTOSE INTOLERANCE (ALDOB GENE) MUTATION ANALYSIS BY NEXT GENERATION SEQUENCING Next Generation Sequencing,2_GS032
2,GS033,GS033-# HEREDITARY PANCREATITIS PANEL Next Generation Sequencing,2_GS033
2,GS034,GS034-# HIV DRUG RESISTANCE AND GENOTYPING,2_GS034
2,GS035,GS035-# HIV PROVIRAL DNA QUALITATIVE  Real Time PCR,2_GS035
2,L0021,L0021-# LEPTOSPIRA ANTIBODY  IgG (ELISA),2_L0021
2,L0022,L0022-# LEPTOSPIRA DETECTION  PCR,2_L0022
2,L0060,L0060-# Legionella Pneumophila  IgM,2_L0060
2,L0061,L0061-# Legionella Pneumophila  IgG,2_L0061
2,L0065,L0065-#  Lead metal analysis,2_L0065
2,LA,LA-LUPUS ANTICOAGULANT (Clot Detection),2_LA
2,LARGEWD,LARGEWD-LARGE WOUND DRESSING,2_LARGEWD
2,LCMSPCOD,LCMSPCOD-Polycystic Ovarian Diease (PCOD)- Steroid panel by LCMS,2_LCMSPCOD
2,LDH,LDH-Lactate dehydrogenase (LDH),2_LDH
2,LEG,LEG-LEG AP/LAT,2_LEG
2,LEGIOAG,LEGIOAG-# LEGIONELLA PNEUMOPHILIA ANTIGEN FROM URINE (Immunochromatography),2_LEGIOAG
2,LEPT,LEPT-LEPTOSPIRA ANTIBODY (IgM),2_LEPT
2,LEPTIN,LEPTIN-# LEPTIN  SERUM 
,2_LEPTIN
2,LEUCOCYTE,LEUCOCYTE-LEUCOCYTE ALKALINE PHOSPHATASE SCORE; LAP SCORE Cytochemistry,2_LEUCOCYTE
2,LEUKOE,LEUKOE-Leukocyte esterase,2_LEUKOE
2,LI,LI-LIPID PROFILE EXTENDED  SERUM  (FASTING SAMPLE),2_LI
2,LI2,LI2-LIPID PROFILE :,2_LI2
2,LIP,LIP-LIPID PROFILE STANDARD,2_LIP
2,LIPAMY,LIPAMY-PANCREATIC ENZYMES.,2_LIPAMY
2,LIVERAB,LIVERAB-LIVER AUTOANTIBODY PROFILE,2_LIVERAB
2,LIVERBASIC,LIVERBASIC-LIVER ANTIBODY PROFILE  BASIC,2_LIVERBASIC
2,LMAMO,LMAMO-MAMMOGRAM  - LEFT,2_LMAMO
2,LSAPLAT,LSAPLAT-LUMBAR SPINE A P + LATERAL VIEW,2_LSAPLAT
2,LSAPV,LSAPV-LUMBO SACRAL A P VIEW,2_LSAPV
2,LSLAT,LSLAT-LUMBAR SPINE LATERAL VIEW,2_LSLAT
2,LUNGBIOPC,LUNGBIOPC-LUNG BIOPSY PROCEDURE CHARGES,2_LUNGBIOPC
2,LV,LV-LIVER  PANEL (Extended),2_LV
2,LV2,LV2-LIVER FUNCTION TEST  (Standard)   ,2_LV2
2,LYME,LYME-# LYME DISEASE (BORRELIA BURGDORFERI) ANTIBODIES  IgG and IgM Enzyme Immunoassay,2_LYME
2,M0008,M0008-MALDITOF- MS BACTERIA IDENTIFICATION,2_M0008
2,M0032,M0032-# METABOLIC SCREEN  COMPREHENSIVE,2_M0032
2,M0037,M0037-Metanephrines Fractionated  24 hr Urine,2_M0037
2,M0075,M0075-# ANTI Musk ANTIBODIES   serum ,2_M0075
2,M0083,M0083-MYELOMA PROFILE,2_M0083
2,M0087,M0087-# NOR METANEPHRINE FREE  PLASMA ,2_M0087
2,M0088,M0088-# MERCURY Level by ICP-MS,2_M0088
2,M0095,M0095-Metanephrines Fractionated  Random Urine,2_M0095
2,M0098,M0098-Nor-metanephrine  24 hr Urine,2_M0098
2,M0099,M0099-Nor-metanephrine  Random Urine,2_M0099
2,M0100,M0100-Methoxytyramine  24 hr Urine,2_M0100
2,M0101,M0101-Methoxytyramine  Random Urine,2_M0101
2,M0102,M0102-Metanephrine & Nor-metanephrine  24 hr Urine,2_M0102
2,M0103,M0103-MLL & BCR-ABL1 gene sequencing,2_M0103
2,M0137,M0137-# Basal Ganglion Antibody,2_M0137
2,M0138,M0138-# RNA polymerase III,2_M0138
2,MAEC,MAEC-SMEAR FOR EOSINOPHILS,2_MAEC
2,MAG,MAG-MAGNESIUM,2_MAG
2,MAGNS,MAGNS-# MANGANESE (ICPMS),2_MAGNS
2,MAHA,MAHA-ANTIBODY TO HEPATITIS A VIRUS (IgM),2_MAHA
2,MAHB,MAHB-Hepatitis B Surface Antibody  Titer,2_MAHB
2,MAHBE,MAHBE-Antibody to hepatitis  B e antigen (anti-HBe),2_MAHBE
2,MAMO,MAMO-PACKAGE MAMMOGRAM,2_MAMO
2,MANCA,MANCA-ANTI NEUTROPHIL CYTOPLASMIC ANTIBODY (Indirect IF) ,2_MANCA
2,MANDI,MANDI-MANDIBLE X-RAY,2_MANDI
2,MANTLEFISH,MANTLEFISH-FISH IGH/CCND1 T (11:14) (MANTLE CELL LYMPHOMA),2_MANTLEFISH
2,MANTOUX,MANTOUX-MANTOUX TEST (2 T.U of PPD RT23),2_MANTOUX
2,MAPPMF,MAPPMF-Mobile App Membership Fee,2_MAPPMF
2,MAST,MAST-MASTOIDS X-RAY,2_MAST
2,MATA,MATA-SYPHILIS PANEL,2_MATA
2,MBEW,MBEW-BACTERIOLOGICAL EXAMINATION OF WATER (COUNT/100 ML),2_MBEW
2,MCC,MCC-# MCC (Maternal Cell Contamination),2_MCC
2,MCD,MCD-CD4/CD8 absolute counts  Flow cytometry,2_MCD
2,MCL,MCL-CLOT RETRACTION ( Macfarlane's method),2_MCL
2,MCLAM,MCLAM-ANTIBODY TO CHLAMYDIA TRACHOMATIS (IgG)
,2_MCLAM
2,MCLIP,MCLIP-SKIN CLIP FOR LEPRA BACILLI,2_MCLIP
2,MCLIP2,MCLIP2-SKIN CLIP FOR LEPRA BACILLI (MCLIP2),2_MCLIP2
2,MCLIP3,MCLIP3-SKIN CLIP FOR LEPRA BACILLI(MCLIP3),2_MCLIP3
2,MCLIP4,MCLIP4-SKIN CLIP  FOR LEPRA BACILLI (4 SITES),2_MCLIP4
2,MDEN,MDEN-SEROLOGY TEST FOR DENGUE FEVER - IgM ,2_MDEN
2,MDSCYTO,MDSCYTO-MDS cytogenetic Panel,2_MDSCYTO
2,MDSPANEL,MDSPANEL-FISH MDS PANEL DEL/- 5Q 7Q 20Q (DELETION/MONOSOMY) CEP8 (4 PROBE),2_MDSPANEL
2,MEAIGM,MEAIGM-# MEASLES(RUBEOLA) ANTIBODY IgM SERUM @(CLIA),2_MEAIGM
2,MEASELS,MEASELS-ANTIBODY (IgG) TO MEASLES (RUBEOLA),2_MEASELS
2,MEDIUMWD,MEDIUMWD-MEDIUM WOUND DRESSING,2_MEDIUMWD
2,MELOND,MELOND-MALONDIALDEHYDE,2_MELOND
2,MERCURY,MERCURY-# MERCURY  RANDOM URINE @ (ICPMS),2_MERCURY
2,MET,MET-METABOLIC PROFILE,2_MET
2,METACHROM,METACHROM-# METACHROMATIC LEUCODYSTROPHY  QUANTITATIVE  BLOOD Spectrophotometry,2_METACHROM
2,METAL1,METAL1-# METAL SCREEN 1  SERUM ICPMS,2_METAL1
2,METAL2,METAL2-# METAL SCREEN 2  WHOLE BLOOD ICPMS  AAS with Zeeman correction (G2292+G2368),2_METAL2
2,METAPLAS,METAPLAS-# Metanephrine-Free  Plasma (EDTA PLASMA  ELISA)
,2_METAPLAS
2,METHADONE,METHADONE-# METHADONE SCREEN  URINE Lateral Flow Immunoassay,2_METHADONE
2,METHAMPHE,METHAMPHE-# METHAMPHETAMINE SCREEN  URINE Lateral Flow Immunoassay,2_METHAMPHE
2,METHAQUAL,METHAQUAL-# METHAQUALONE SCREEN  URINE Lateral Flow Immunoassay,2_METHAQUAL
2,METHYLGUA,METHYLGUA-# METHYLGUANINE METHYLTRAN SFERASE (MGMT) PCR,2_METHYLGUA
2,MFQBC,MFQBC-MICROFILARIA (QBC METHOD),2_MFQBC
2,MFU,MFU-FUNGAL CULTURE  ,2_MFU
2,MFU1,MFU1-FUNGAL CULTURE:,2_MFU1
2,MFU2,MFU2-FUNGAL CULTURE::,2_MFU2
2,MFUNG,MFUNG-KOH-Fungal Stain,2_MFUNG
2,MGRAVIS,MGRAVIS-# MYASTHENIA GRAVIS PANEL,2_MGRAVIS
2,MGSS,MGSS-GRAM STAIN (LIGHT MICROSCOPY),2_MGSS
2,MHB,MHB-Hepatitis "B" Surface Antigen (HbsAg),2_MHB
2,MHBE,MHBE-Hepatitis B e antigen,2_MHBE
2,MHPY,MHPY-ANTIBODY TO H.PYLORI   ,2_MHPY
2,MKLB,MKLB-THROAT SWAB FOR KLB,2_MKLB
2,MLL11Q23,MLL11Q23-FISH MLL BREAK APART 11q23 ALL & AML,2_MLL11Q23
2,MMACID,MMACID-# METHYLMALONIC ACID  QUANTITATIVE  SERUM @  #

(LC-MS/MS)
,2_MMACID
2,MMGRAM,MMGRAM-MAMMOGRAM -,2_MMGRAM
2,MNYL,MNYL-BLOOD PROFILE:,2_MNYL
2,MOBILI,MOBILI-MOBILISATION + EXERCISE,2_MOBILI
2,MONSOON,MONSOON-MONSOON HEALTH SCREENING,2_MONSOON
2,MPAG,MPAG-Malarial Antigen ( PAN+Pf ) by Immuno Chromatography,2_MPAG
2,MPL,MPL-FLUID ANALYSIS,2_MPL
2,MPL-CC,MPL-CC-FLUID CELL COUNT,2_MPL-CC
2,MPLCT,MPLCT-FLUID CELL  TYPE :,2_MPLCT
2,MPLP,MPLP-FLUID FOR PROTEINS,2_MPLP
2,MPQBC,MPQBC-MALARIAL PARASITE (QBC) (FLUORESCENCE BASED DETECTION),2_MPQBC
2,MPTCELL,MPTCELL-PARIETAL CELL AND INTRINSIC FACTOR ANTIBODY (1:10 dilution of serum)  (Indirect IF),2_MPTCELL
2,MRD,MRD-MINIMAL RESIDUAL DISEASE (MRD) ANALYSIS FOR B-ALL Flow Cytometry,2_MRD
2,MRSASCREEN,MRSASCREEN-MRSA SCREENING,2_MRSASCREEN
2,MSC,MSC-AEROBIC CULTURE,2_MSC
2,MSC1,MSC1-AEROBIC CULTURE :
,2_MSC1
2,MSC2,MSC2-AEROBIC CULTURE ::,2_MSC2
2,MSCGNB,MSCGNB-SENSITIVITY,2_MSCGNB
2,MSCGNB1,MSCGNB1-SENSITIVITY :,2_MSCGNB1
2,MSIIHC,MSIIHC-Immunohistochemistry MSI/MMR,2_MSIIHC
2,MSIIHC-OUB,MSIIHC-OUB-Immunohistochemistry MSI,2_MSIIHC-OUB
2,MSRAF,MSRAF-KARYOTYPING FLUID FOR CLINICAL CYTOGENETIC STUDY (SLIDE REPORTING) ,2_MSRAF
2,MSRBM,MSRBM-KARYOTYPING CYTOGENETIC STUDY FOR ONCOLOGY (SLIDE REPORTING),2_MSRBM
2,MSRBP,MSRBP-KARYOTYPING CLINICAL CYTOGENETIC STUDY (SLIDE REPORTING),2_MSRBP
2,MSUD,MSUD-# AMINO ACIDS  MAPLE SYRUP URINE DISEASE (MSUD) PANEL PLASMA LC-MS/MS,2_MSUD
2,MTHFR,MTHFR-Methyl Tetra Hydro Folate Reductase I and II Polymorphism (MTHFR),2_MTHFR
2,MTOR,MTOR-TORCH PANEL (IgM),2_MTOR
2,MTV,MTV-TEST FOR TRICHOMONAS VAGINALIS AND CANDIDA,2_MTV
2,MUMIGM,MUMIGM-# MUMPS VIRUS ANTIBODY  (IgM)  SERUM (CLIA),2_MUMIGM
2,MUMPS,MUMPS-ANTIBODY TO MUMPS (IgG),2_MUMPS
2,MYCOP,MYCOP-# MYCOPLASMA PNEUMONIAE
( IgG & IgM) ANTIBODIES PANEL,2_MYCOP
2,MYCOPG,MYCOPG-# MYCOPLASMA PNEUMONIAE  IGG (ELISA) ,2_MYCOPG
2,MYCOPM,MYCOPM-# MYCOPLASMA PNEUMONIAE Ig M (ELISA),2_MYCOPM
2,MYD88,MYD88-MYD88 L265P Mutation Detection by PCR,2_MYD88
2,MYELOM-OUB,MYELOM-OUB-Myeloma panel,2_MYELOM-OUB
2,MYELOMA-IH,MYELOMA-IH-Myeloma panel - IHC,2_MYELOMA-IH
2,MYELOMA2,MYELOMA2-Myeloma Profile -2,2_MYELOMA2
2,MYELOMA3,MYELOMA3-Myeloma Profile 3,2_MYELOMA3
2,MYELOMAFLO,MYELOMAFLO-MRD assessment in Myeloma by Flow Cytometry,2_MYELOMAFLO
2,MYELOPERO,MYELOPERO-# MYELOPEROXIDASE (MPO) STAIN  BLOOD / BONE MARROW Cytochemical staining,2_MYELOPERO
2,MYOBLOT,MYOBLOT-MYOSITIS PROFILE,2_MYOBLOT
2,MYOGLOBIN,MYOGLOBIN-# MYOGLOBIN LEVEL Serum,2_MYOGLOBIN
2,UPH,UPH-URINE FOR PHOSPHORUS,2_UPH
2,UPREGN,UPREGN-URINE PREGNANCY,2_UPREGN
2,URBC,URBC-RBCs,2_URBC
2,URCUL,URCUL-URINE CULTURE :,2_URCUL
2,UREA CDP,UREA CDP-# UREA CYCLE DISORDER PANEL LC-MS/MS  GC/MS,2_UREA CDP
2,URINECOP,URINECOP-# COPPER 24 HOUR URINE ESTIMATION  (ICPMS),2_URINECOP
2,UROB,UROB-Urobilinogen,2_UROB
2,UROBILINOG,UROBILINOG-# UROBILINOGEN  QUALITATIVE  24 HOUR URINE Dipstick,2_UROBILINOG
2,USB,USB-BREAST SCAN - ULTRASOUND,2_USB
2,USID,USID-Fluid for Hemosiderin,2_USID
2,USPL,USPL-URINE GLUCOSE - POST LUNCH,2_USPL
2,USS,USS-Urine Glucose,2_USS
2,USSF,USSF-Urine Glucose - Fasting,2_USSF
2,USSP,USSP-Urine Glucose - Post Prandial,2_USSP
2,USSR,USSR-Urine Glucose - Random  ,2_USSR
2,UTP,UTP-Undifferentiated Tumor panel(Minimum 8 Markers),2_UTP
2,UTRI,UTRI-URINE TRIGLYCERIDES (CHYLOMICRONS) (ENZYME COLORIMETRIC) (GPO - PAP) ,2_UTRI
2,UTSO,UTSO-THYROID SCAN :,2_UTSO
2,UUREA,UUREA-URINE FOR UREA,2_UUREA
2,UURI,UURI-URINE FOR URIC ACID,2_UURI
2,UVMA,UVMA-URINE FOR VMA (VANILMANDELIC ACID) (LCMS) 24Hrs,2_UVMA
2,V0024,V0024-# Vitamin B6 (pyridoxal phosphate),2_V0024
2,V0025,V0025-# VANCOMYCIN,2_V0025
2,V0029,V0029-# Vitamin B2,2_V0029
2,V0032,V0032-#  Vitamin B Complex profile,2_V0032
2,V0036,V0036-# Vitamin K1,2_V0036
2,VANERO,VANERO-ANEROBIC CULTURE - VETERINARY,2_VANERO
2,VARICELLA,VARICELLA-#VARICELLA ZOSTER VIRUS (VZV)  QUALITATIVE (Real Time PCR),2_VARICELLA
2,VCARD,VCARD-VCARD,2_VCARD
2,VCYTO,VCYTO-CYTOLOGY STUDY (VETERINARY),2_VCYTO
2,VDAY24ADV,VDAY24ADV-VDAY FAMILY ADVANCED HEALTH CHECKUP,2_VDAY24ADV
2,VDAY24BAS,VDAY24BAS-VDAY FAMILY BASIC HEALTH CHECKUP,2_VDAY24BAS
2,VDAY24PLUS,VDAY24PLUS-VDAY FAMILY PLUS HEALTH CHECKUP,2_VDAY24PLUS
2,VDB,VDB-VENOUS DOPPLER ,2_VDB
2,VDELFA,VDELFA-25-Hydroxy Vitamin D,2_VDELFA
2,VDLCMS,VDLCMS-25OH VITAMIN D D2 D3 ULTRASENSITIVE by LCMS,2_VDLCMS
2,VDRL,VDRL-VDRL (RPR),2_VDRL
2,VDS,VDS-VENOUS DOPPLER   ,2_VDS
2,VDXA2,VDXA2-Dexa 3 SITES,2_VDXA2
2,VERTIGO,VERTIGO-VERTIGO TEST,2_VERTIGO
2,VHP,VHP-VIRAL HEPATITIS PROFILE,2_VHP
2,VHP1,VHP1-Histopathology test (small specimen),2_VHP1
2,VHP2,VHP2-HISTOPATHOLOGY EXAMINATION (VETERINARY),2_VHP2
2,VHP3,VHP3-HISTOPATHOLGY REPORT(VETERINARY),2_VHP3
2,VHPR2,VHPR2-HISTOPATHOLOGY (VETERINARY),2_VHPR2
2,VHSOP,VHSOP-SLIDE REVIEW (VETERINARY),2_VHSOP
2,VITB1,VITB1-# VITAMIN B1 (THIAMINE),2_VITB1
2,VITB12,VITB12-VITAMIN B12 ASSAY,2_VITB12
2,VITOT,VITOT-TOAL IMMUNOGLOBULIN LEVEL,2_VITOT
2,VMSC,VMSC-CULTURE  (VETERINARY)  ,2_VMSC
2,VMSC1,VMSC1-CULTURE (VETERINARY) :,2_VMSC1
2,VPI,VPI-PHOSPHORUS (VETERINARY),2_VPI
2,VRCELLA,VRCELLA-VARICELLA ANTIBODY (IgG)  ,2_VRCELLA
2,VRIGM,VRIGM-# Varicella Zoster IGM by CLIA ,2_VRIGM
2,VSCUL,VSCUL-VAGINAL SWAB  CULTURE,2_VSCUL
2,VWF,VWF-VON WILLEBRAND FACTOR ANTIGEN (Turbidmetric Immuno assay),2_VWF
2,WBC CELLS,WBC CELLS-WBC (Pus Cells),2_WBC CELLS
2,WEIGHT,WEIGHT-WEIGHT,2_WEIGHT
2,WIDAL,WIDAL-WIDAL TEST,2_WIDAL
2,WOMCAREBAS,WOMCAREBAS-C.A.R.E Basic,2_WOMCAREBAS
2,WOMCAREEXT,WOMCAREEXT-C.A.R.E Extensive,2_WOMCAREEXT
2,WPAPS,WPAPS-PAP SMEAR TEST ,2_WPAPS
2,WSYNDROME,WSYNDROME-FISH WILLIAM SYNDROM,2_WSYNDROME
2,XBWAL,XBWAL-WRIST AP/LAT,2_XBWAL
2,XCER,XCER-XRAY CERVICAL SPINE AP AND LATERAL,2_XCER
2,XCERV,XCERV-XRAY CERVICAL SPINE BOTH OBLIQUE VIEWS,2_XCERV
2,XCERVI,XCERVI-XRAY CERVICAL SPINE FLEXION AND EXTENSION,2_XCERVI
2,XERSC,XERSC-XRAY WRIST SCAPHOID SERIES,2_XERSC
2,XFAPOBL,XFAPOBL-XRAY FOOT AP AND OBLIQUE,2_XFAPOBL
2,XFTAPLAT,XFTAPLAT-XRAY FOOT-AP/LATERAL,2_XFTAPLAT
2,XKUB,XKUB-K.U.B.PLAIN,2_XKUB
2,XLUAPLA,XLUAPLA-XRAY LUMBOSACRAL AP AND LATERAL,2_XLUAPLA
2,XLUMSP,XLUMSP-XRAY LUMBAR SPINE AP AND LATERAL,2_XLUMSP
2,XLUSPBOV,XLUSPBOV-XRAY LUMBOSACRAL SPINE BOTH OBLIQUE VIEWS,2_XLUSPBOV
2,XLUSPF,XLUSPF-XRAY LUMBAR SPINE FLEXION AND EXTENSION,2_XLUSPF
2,XR1,XR1-XRAY 1 FILM : ,2_XR1
2,XR2,XR2-XRAY 2 FILMS  ,2_XR2
2,XR3,XR3-XRAY 3 FILMS,2_XR3
2,XRAY1,XRAY1-PACKAGE - CHEST XRAY : ,2_XRAY1
2,XRBFAPLAT,XRBFAPLAT-XRAY BOTH FEMUR  AP AND LAT,2_XRBFAPLAT
2,XWRAP,XWRAP-XRAY WRIST AP AND LATERAL,2_XWRAP
2,XWRLA,XWRLA-XRAY WRISTS (BOTH) AP AND LATERAL,2_XWRLA
2,XYBMT,XYBMT-FISH X/Y POST BMT CHIMERISM,2_XYBMT
2,Y0003,Y0003-# Yersinia Enterocolitica Qualitative (DNA),2_Y0003
2,YMICRO,YMICRO-PCR Y MICRODELETION,2_YMICRO
2,ZINC,ZINC-#ZINC,2_ZINC
8,10065,-ECG-Without Opinion,8_10065
8,10066,-X-rayReporting charges,8_10066
8,10067,-NDPL Care & Cure - USGI Package,8_10067
8,10068,-Mfine - Ayushman Tax Saver (M) Package,8_10068
8,10069,-Ayushman Screening Package,8_10069
8,10070,10070-Ayushman Basic Package,8_10070
8,10071,10071-MFCHC 1120 - Kochi,8_10071
8,10072,Pacbio Iso 40GB-PacBio Iso Seq 40 Gb,8_10072
8,10073,-Ayushman Vital Package,8_10073
8,10074,10074-Ayushman Complete Package,8_10074
8,10075,-Ayushman Advance Package,8_10075
8,10076,10076-Ayushman Comprehensive (M) Package,8_10076
8,10077,10077-Ayushman Comprehensive (F) Package,8_10077
8,10078,10078-Ayushman Tax Saver (M) Package,8_10078
8,10079,10079-Ayushman Tax Saver (F) Package,8_10079
8,1008,P1128-ENDOMETRITIS PANEL,8_1008
8,10080,-Eka Ante Natal,8_10080
8,10081,-KEYSTONE Full Body Health check,8_10081
8,10083,DdRAD Sequencin-DdRAD Sequencing,8_10083
8,10084,-DMI AHC Above 40 Male Package (MFCHC 1075),8_10084
8,10085,10085-DMI AHC Above 40 female Package (MFCHC 1075),8_10085
8,10086,-DMI AHC BELOW 40 common At Centre VIP (MFCHC 1075),8_10086
8,10087,-DMI AHC ABOVE 40 Male At Centre VIP (MFCHC 1075),8_10087
8,10088,10088-DMI AHC ABOVE 40 Female At Centre VIP (MFCHC 1075),8_10088
8,10089,-EK - KL - 01,8_10089
8,1009,T2063-DSA by Luminex (HLA Cross Match)DSA-by Luminex,8_1009
100,1009,T2063.-DSA by Luminex (HLA Cross Match),100_1009
8,10090,-EK - KL - 02F,8_10090
8,10091,-EK - KL - 03,8_10091
8,10092,-NB0001- Health Basic,8_10092
8,10093,10093-NB0002-Health Comprehensive,8_10093
8,10094,10094-NB0003-Health Heart,8_10094
8,10095,10095-NB0004-Health Male,8_10095
8,10096,10096-NB0005-Health Male Comprehensive,8_10096
8,10097,10097-NB0006-Health Thyroid,8_10097
8,10098,-NB0007-Health Diabetes,8_10098
8,10099,-NB0008-Health Kids,8_10099
8,101,G2355-Urinary Nickel Creatinine RatioNicklecrea | Random urinary Nickel,8_101
100,101,G2355-Urinary Nickel Creatinine Ratio,100_101
8,10100,10100-NB0009-Health Kids Plus,8_10100
8,10101,-Zyla0048-Male <35,8_10101
8,10102,10102-Zyla0050-Male 35-45,8_10102
8,10103,10103-Zyla0051-Male 45+,8_10103
8,10104,10104-Zyla0049-Female <35,8_10104
8,10105,10105-Zyla0052-Female 35+,8_10105
8,10106,-Zyla0053-Pre employment,8_10106
8,10107,-Kohler < 30 years,8_10107
